seq1,seq2,similarity
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","PSRR01000004.1:c74951-74906 Bradyrhizobium sp. Leo170 Contig004_, whole genome shotgun sequence FORWARD",0.7051626006503356
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","AAMY01000004.1:c30975-30928 Nitrobacter sp. Nb-311A 1099473104515, whole genome shotgun sequence FORWARD",0.6417368582545571
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","CP012700.1:4474762-4474808 Sphingopyxis macrogoltabida strain EY-1, complete sequence FORWARD",0.41050046856768585
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","OBMI01000002.1:259955-260002 Sphingomonas guangdongensis strain CGMCC 1.12672 genome assembly, contig: Ga0171595_12, whole genome shotgun sequence FORWARD",0.48576673327405395
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","FWZX01000003.1:c283627-283583 Tistlia consotensis strain USBA 355 genome assembly, contig: Ga0111602_103, whole genome shotgun sequence FORWARD",0.6976886251173996
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","PSRR01000158.1:c7104-7059 Bradyrhizobium sp. Leo170 Contig158_, whole genome shotgun sequence FORWARD",0.6987645681116946
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","PSRR01000158.1:16747-16796 Bradyrhizobium sp. Leo170 Contig158_, whole genome shotgun sequence FORWARD",0.5853248366646275
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","PSRR01000158.1:9297-9349 Bradyrhizobium sp. Leo170 Contig158_, whole genome shotgun sequence FORWARD",0.47578558177598346
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","CAFK01000345.1:33202-33248 Bradyrhizobium sp. STM 3843, WGS project CAFK00000000 data, strain STM 3843, contig 00096-775, whole genome shotgun sequence FORWARD",0.7128924744803229
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","LMQL01000009.1:305624-305676 Ramlibacter sp. Leaf400 contig_3, whole genome shotgun sequence FORWARD",0.9055611256210282
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","CP007440.1:c7934500-7934451 Rhodoplanes sp. Z2-YC6860, complete genome FORWARD",0.7579842833531457
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","MAXC01000033.1:c192616-192567 Bradyrhizobium sp. LMTR 3 NODE_3, whole genome shotgun sequence FORWARD",0.6863657035026833
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","CP062222.1:1708112-1708160 Brevundimonas goettingensis strain LVF2 chromosome, complete genome FORWARD",0.8366612388470881
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","FOQV01000012.1:126946-126999 Bosea sp. OK403 genome assembly, contig: Ga0066723_112, whole genome shotgun sequence FORWARD",0.47139350130487734
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","CP062222.1:3614200-3614247 Brevundimonas goettingensis strain LVF2 chromosome, complete genome FORWARD",0.7319508814368492
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","JACHXA010000011.1:73525-73571 Limibacillus halophilus strain CECT 8803 Ga0372437_11, whole genome shotgun sequence FORWARD",0.8224963121975669
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","LMPZ01000001.1:c41130-41084 Brevundimonas sp. Leaf363 contig_1, whole genome shotgun sequence FORWARD",0.692718969108608
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","CP053069.1:c1502571-1502513 Usitatibacter rugosus strain 0125_3 chromosome, complete genome FORWARD",0.6426299580489575
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","PSRR01000004.1:77179-77228 Bradyrhizobium sp. Leo170 Contig004_, whole genome shotgun sequence FORWARD",0.31530256164360015
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","JALGBI010000003.1:326651-326701 Variovorax terrae strain CYS-02 contig3, whole genome shotgun sequence FORWARD",0.42167419166824854
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","EQ975192.1:c875-825 Ricinus communis genomic scaffold scf_1106159306770, whole genome shotgun sequence FORWARD",0.555522461440516
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","CP010951.1:c4158246-4158194 Ramlibacter tataouinensis strain 5-10, complete genome FORWARD",0.9612641980999497
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","CP021112.1:1981742-1981791 Pseudorhodoplanes sinuspersici strain RIPI110 chromosome, complete genome FORWARD",0.4726679954190133
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","JADWYS010000001.1:c2330614-2330560 Caenimonas aquaedulcis strain DR4-4 contig1, whole genome shotgun sequence FORWARD",0.8474557228207593
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","VOBQ01000018.1:c143961-143908 Caenimonas sedimenti strain HX-9-20 Scaffold13_1, whole genome shotgun sequence FORWARD",0.6165213229435971
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","QETI01000012.1:114350-114405 Comamonas sp. JNW CONTIG_12_length_150375_cov_29.8427, whole genome shotgun sequence FORWARD",0.7140582490276189
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","JADWYS010000001.1:c4391466-4391413 Caenimonas aquaedulcis strain DR4-4 contig1, whole genome shotgun sequence FORWARD",0.6344321899885927
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","LT629703.1:c2412379-2412333 Afipia sp. GAS231 genome assembly, chromosome: I FORWARD",0.5827981675355437
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","JACORU010000001.1:c1032792-1032737 Ramlibacter albus strain GTP1 contig1, whole genome shotgun sequence FORWARD",0.5227624765745434
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","BA000040.2:c3400900-3400856 Bradyrhizobium diazoefficiens USDA 110 DNA, complete genome FORWARD",0.6838845900070121
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","CP010951.1:c2109339-2109282 Ramlibacter tataouinensis strain 5-10, complete genome FORWARD",0.9246459203803283
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","BMJQ01000003.1:218156-218202 Aliidongia dinghuensis CGMCC 1.15725 DNA, sequence03, whole genome shotgun sequence FORWARD",0.7339912778519119
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","CP053073.1:c1372620-1372562 Usitatibacter palustris strain Swamp67 chromosome, complete genome FORWARD",0.4857119760947675
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","JAGSGD010000001.1:c3275214-3275166 Phenylobacterium glaciei strain 20VBR1 1, whole genome shotgun sequence FORWARD",0.6886492530057886
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","CAADFC020000016.1:c1083724-1083680 Bradyrhizobium sp. CI-1B genome assembly, contig: contig16, whole genome shotgun sequence FORWARD",0.28592822395973555
"JAEQNE010000002.1:316914-316966 Ramlibacter monticola strain KACC 19175 contig2, whole genome shotgun sequence FORWARD","JYMT01000042.1:c688911-688865 Bradyrhizobium sp. LTSP885 NODE_42, whole genome shotgun sequence FORWARD",0.4038025274371368
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD",1.0
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD",0.8166534998601196
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","LT629703.1:c489857-489809 Afipia sp. GAS231 genome assembly, chromosome: I FORWARD",0.7661081554777536
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","LMLF01000005.1:c90589-90539 Sphingomonas sp. Leaf42 contig_3, whole genome shotgun sequence FORWARD",0.9546047518597097
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","JAEQNE010000013.1:c8619-8565 Ramlibacter monticola strain KACC 19175 contig13, whole genome shotgun sequence FORWARD",0.666154650510743
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","FOGE01000002.1:c15524-15478 Sphingobium sp. YR768 genome assembly, contig: Ga0115505_102, whole genome shotgun sequence FORWARD",0.8413448479519623
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CP073078.1:5426903-5426951 Phenylobacterium montanum strain S6 chromosome, complete genome FORWARD",0.9291982034802136
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","JACIJC010000006.1:c79135-79088 Sphingobium boeckii strain DSM 25079 Ga0373333_06, whole genome shotgun sequence FORWARD",0.7682397949734399
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","JACHOR010000005.1:331026-331074 Brevundimonas variabilis strain DSM 4737 Ga0373203_05, whole genome shotgun sequence FORWARD",0.708666154997026
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","SMLL01000004.1:c397516-397468 Ramlibacter rhizophilus strain CCTCC AB2015357 contig4, whole genome shotgun sequence FORWARD",0.8501929744151944
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","LMLB01000001.1:105685-105736 Sphingomonas sp. Leaf33 contig_1, whole genome shotgun sequence FORWARD",0.8793877347583534
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","RSED01000008.1:7760-7815 Aquabacterium soli strain SJQ9 Scaffold8, whole genome shotgun sequence FORWARD",0.5965036829410063
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","MAXC01000033.1:188706-188754 Bradyrhizobium sp. LMTR 3 NODE_3, whole genome shotgun sequence FORWARD",0.6257685299120104
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","PSRR01000004.1:c74951-74906 Bradyrhizobium sp. Leo170 Contig004_, whole genome shotgun sequence FORWARD",0.7488542656039792
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","AAMY01000004.1:c30975-30928 Nitrobacter sp. Nb-311A 1099473104515, whole genome shotgun sequence FORWARD",0.7586583795163667
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CP012700.1:4474762-4474808 Sphingopyxis macrogoltabida strain EY-1, complete sequence FORWARD",0.8169387589858995
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","OBMI01000002.1:259955-260002 Sphingomonas guangdongensis strain CGMCC 1.12672 genome assembly, contig: Ga0171595_12, whole genome shotgun sequence FORWARD",0.8807065816767136
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","FWZX01000003.1:c283627-283583 Tistlia consotensis strain USBA 355 genome assembly, contig: Ga0111602_103, whole genome shotgun sequence FORWARD",0.9658361443309228
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","PSRR01000158.1:c7104-7059 Bradyrhizobium sp. Leo170 Contig158_, whole genome shotgun sequence FORWARD",0.7144706244068331
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","PSRR01000158.1:16747-16796 Bradyrhizobium sp. Leo170 Contig158_, whole genome shotgun sequence FORWARD",0.8414951598679759
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","PSRR01000158.1:9297-9349 Bradyrhizobium sp. Leo170 Contig158_, whole genome shotgun sequence FORWARD",0.8472477227418029
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CAFK01000345.1:33202-33248 Bradyrhizobium sp. STM 3843, WGS project CAFK00000000 data, strain STM 3843, contig 00096-775, whole genome shotgun sequence FORWARD",0.9402431148027609
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","LMQL01000009.1:305624-305676 Ramlibacter sp. Leaf400 contig_3, whole genome shotgun sequence FORWARD",0.8247322228995635
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CP007440.1:c7934500-7934451 Rhodoplanes sp. Z2-YC6860, complete genome FORWARD",0.790583158207542
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","MAXC01000033.1:c192616-192567 Bradyrhizobium sp. LMTR 3 NODE_3, whole genome shotgun sequence FORWARD",0.8869685445639551
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CP062222.1:1708112-1708160 Brevundimonas goettingensis strain LVF2 chromosome, complete genome FORWARD",0.9267743608899813
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","FOQV01000012.1:126946-126999 Bosea sp. OK403 genome assembly, contig: Ga0066723_112, whole genome shotgun sequence FORWARD",0.8518242862265858
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CP062222.1:3614200-3614247 Brevundimonas goettingensis strain LVF2 chromosome, complete genome FORWARD",0.7394042029884932
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","JACHXA010000011.1:73525-73571 Limibacillus halophilus strain CECT 8803 Ga0372437_11, whole genome shotgun sequence FORWARD",0.8077464031213969
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","LMPZ01000001.1:c41130-41084 Brevundimonas sp. Leaf363 contig_1, whole genome shotgun sequence FORWARD",0.9310744820009437
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CP053069.1:c1502571-1502513 Usitatibacter rugosus strain 0125_3 chromosome, complete genome FORWARD",0.9188058802882108
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","PSRR01000004.1:77179-77228 Bradyrhizobium sp. Leo170 Contig004_, whole genome shotgun sequence FORWARD",0.5072228762573147
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","JALGBI010000003.1:326651-326701 Variovorax terrae strain CYS-02 contig3, whole genome shotgun sequence FORWARD",0.8420483843150629
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","EQ975192.1:c875-825 Ricinus communis genomic scaffold scf_1106159306770, whole genome shotgun sequence FORWARD",0.9064066901571847
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CP010951.1:c4158246-4158194 Ramlibacter tataouinensis strain 5-10, complete genome FORWARD",0.7520113657601172
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CP021112.1:1981742-1981791 Pseudorhodoplanes sinuspersici strain RIPI110 chromosome, complete genome FORWARD",0.7673578426704971
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","JADWYS010000001.1:c2330614-2330560 Caenimonas aquaedulcis strain DR4-4 contig1, whole genome shotgun sequence FORWARD",0.7647037882657508
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","VOBQ01000018.1:c143961-143908 Caenimonas sedimenti strain HX-9-20 Scaffold13_1, whole genome shotgun sequence FORWARD",0.8394847498147637
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","QETI01000012.1:114350-114405 Comamonas sp. JNW CONTIG_12_length_150375_cov_29.8427, whole genome shotgun sequence FORWARD",0.9451389914660033
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","JADWYS010000001.1:c4391466-4391413 Caenimonas aquaedulcis strain DR4-4 contig1, whole genome shotgun sequence FORWARD",0.9004826233609079
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","LT629703.1:c2412379-2412333 Afipia sp. GAS231 genome assembly, chromosome: I FORWARD",0.9118344320117844
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","JACORU010000001.1:c1032792-1032737 Ramlibacter albus strain GTP1 contig1, whole genome shotgun sequence FORWARD",0.8161696990231464
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","BA000040.2:c3400900-3400856 Bradyrhizobium diazoefficiens USDA 110 DNA, complete genome FORWARD",0.8935697021921908
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CP010951.1:c2109339-2109282 Ramlibacter tataouinensis strain 5-10, complete genome FORWARD",0.8315437865312605
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","BMJQ01000003.1:218156-218202 Aliidongia dinghuensis CGMCC 1.15725 DNA, sequence03, whole genome shotgun sequence FORWARD",0.5966745914027359
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CP053073.1:c1372620-1372562 Usitatibacter palustris strain Swamp67 chromosome, complete genome FORWARD",0.8138936892286149
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","JAGSGD010000001.1:c3275214-3275166 Phenylobacterium glaciei strain 20VBR1 1, whole genome shotgun sequence FORWARD",0.9739018952460134
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","CAADFC020000016.1:c1083724-1083680 Bradyrhizobium sp. CI-1B genome assembly, contig: contig16, whole genome shotgun sequence FORWARD",0.536446425049403
"QFYP01000001.1:c12733-12685 Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence FORWARD","JYMT01000042.1:c688911-688865 Bradyrhizobium sp. LTSP885 NODE_42, whole genome shotgun sequence FORWARD",0.592650383808229
"BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD","BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD",1.0
"BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD","LT629703.1:c489857-489809 Afipia sp. GAS231 genome assembly, chromosome: I FORWARD",0.751420250377234
"BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD","LMLF01000005.1:c90589-90539 Sphingomonas sp. Leaf42 contig_3, whole genome shotgun sequence FORWARD",0.7901075463312114
"BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD","JAEQNE010000013.1:c8619-8565 Ramlibacter monticola strain KACC 19175 contig13, whole genome shotgun sequence FORWARD",0.6551152741902494
"BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD","FOGE01000002.1:c15524-15478 Sphingobium sp. YR768 genome assembly, contig: Ga0115505_102, whole genome shotgun sequence FORWARD",0.8568592250537029
"BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD","CP073078.1:5426903-5426951 Phenylobacterium montanum strain S6 chromosome, complete genome FORWARD",0.863860144654496
"BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD","JACIJC010000006.1:c79135-79088 Sphingobium boeckii strain DSM 25079 Ga0373333_06, whole genome shotgun sequence FORWARD",0.76722351633531
"BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD","JACHOR010000005.1:331026-331074 Brevundimonas variabilis strain DSM 4737 Ga0373203_05, whole genome shotgun sequence FORWARD",0.582905256193014
"BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD","SMLL01000004.1:c397516-397468 Ramlibacter rhizophilus strain CCTCC AB2015357 contig4, whole genome shotgun sequence FORWARD",0.8147214791695095
"BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD","LMLB01000001.1:105685-105736 Sphingomonas sp. Leaf33 contig_1, whole genome shotgun sequence FORWARD",0.8461658473612922
"BMZD01000006.1:c10718-10671 Novosphingobium arvoryzae KCTC 32422 DNA, sequence06, whole genome shotgun sequence FORWARD","RSED01000008.1:7760-7815 Aquabacterium soli strain SJQ9 Scaffold8, whole genome shotgun sequence FORWARD",0.44797667937124724
