seq1,seq2,similarity
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","DS022276.1:c441170-441079 Roseovarius sp. HTCC2601 scf_1100011001366 genomic scaffold, whole genome shotgun sequence FORWARD",0.8500523286009671
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","CP025815.1:439310-439402 Sulfitobacter sp. JL08 chromosome, complete genome FORWARD",0.9806290742887306
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","SSMD01000002.1:c514180-514087 Thalassobius vesicularis strain CC-AMW-E contig02, whole genome shotgun sequence FORWARD",0.9117767968197406
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD",CP019124.1:2249209-2249300 Brevirhabdus pacifica strain DY6-4 genomic sequence FORWARD,0.7876921002282639
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","CP014796.1:2033200-2033291 Salipiger profundus strain JLT2016, complete sequence FORWARD",0.7931177956069778
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","QCYH01000002.1:53865-53958 Pelagivirga sediminicola strain BH-SD19 BH19_scaffold2, whole genome shotgun sequence FORWARD",0.8542436965431375
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","CP014595.1:1909672-1909765 Salipiger sp. CCB-MM3 chromosome 1, complete sequence FORWARD",0.9108235303537169
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","CVRL01000021.1:c14806-14713 Nautella italica genome assembly N.italicaCECT7321_Prokka, contig 0021, whole genome shotgun sequence FORWARD",0.9353859391025109
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","CYSA01000019.1:c14666-14573 Thalassobius gelatinovorus genome assembly Tgelatinovorus_CECT4357_Seqman_Prokka, contig 0019, whole genome shotgun sequence FORWARD",0.9384196973962007
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","FZNN01000002.1:185832-185926 Puniceibacterium sediminis strain DSM 29052 genome assembly, contig: Ga0170426_102, whole genome shotgun sequence FORWARD",0.6585865821474521
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","JAEIJD010000018.1:c13072-12979 Pontibaca salina strain S1109L scaffold_18_length=17928, whole genome shotgun sequence FORWARD",0.8818453433307692
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","FNAV01000034.1:c13983-13892 Citreicella thiooxidans strain DSM 10146 genome assembly, contig: Ga0070512_134, whole genome shotgun sequence FORWARD",0.8875224152298498
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","FWFL01000004.1:c390368-390276 Pelagicola litorisediminis strain CECT 8287 genome assembly, contig: 0004, whole genome shotgun sequence FORWARD",0.8813557086576468
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","LDPY01000001.1:c3204641-3204547 Puniceibacterium sp. IMCC21224 IMCC21224_11, whole genome shotgun sequence FORWARD",0.7923577441687883
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","FOEP01000003.1:399067-399160 Litorimicrobium taeanense strain DSM 22007 genome assembly, contig: Ga0070518_103, whole genome shotgun sequence FORWARD",0.9608483272921406
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","CP000362.1:c3880756-3880664 Roseobacter denitrificans OCh 114, complete genome FORWARD",0.9070445628537002
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","SULI01000002.1:292994-293087 Shimia litoralis strain CL-ES2 scaffold2, whole genome shotgun sequence FORWARD",0.9614468707017797
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","CYSG01000029.1:8902-8995 Phaeobacter sp. CECT 5382 genome assembly Phaeobacter_sp._CECT5382_Spades_Prokka, contig 0029, whole genome shotgun sequence FORWARD",0.8389560613340779
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","FTNV01000001.1:1497675-1497768 Roseovarius nanhaiticus strain DSM 29590 genome assembly, contig: Ga0104494_101, whole genome shotgun sequence FORWARD",0.8597323215172208
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","KE557273.1:263597-263689 Salipiger mucosus DSM 16094 genomic scaffold scaffold1, whole genome shotgun sequence FORWARD",0.9070121260343063
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","FPAW01000042.1:c16292-16199 Sedimentitalea nanhaiensis strain CGMCC 1.10959 genome assembly, contig: Ga0079838_142, whole genome shotgun sequence FORWARD",0.9356380264063788
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","JAHXDN010000001.1:1241848-1241940 Roseobacter insulae strain YSTF-M11 1, whole genome shotgun sequence FORWARD",0.8655335479146596
"LQBQ01000035.1:269019-269112 Ruegeria marisrubri strain ZGT118 contig_5, whole genome shotgun sequence FORWARD","CP022303.1:483303-483395 Thalassococcus sp. S3 chromosome, complete genome FORWARD",0.9001967793546438
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD",1.0
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FWFX01000003.1:c413199-413108 Roseovarius albus strain CECT 7450 genome assembly, contig: 0003, whole genome shotgun sequence FORWARD",0.8539156577936168
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","JAAORB010000015.1:7317-7408 Roseovarius gahaiensis strain GH877 scaffold15, whole genome shotgun sequence FORWARD",0.8347259871626356
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","JAELVR010000011.1:c14100-14007 Sedimentitalea arenosa strain CAU 1593 contig11, whole genome shotgun sequence FORWARD",0.8212189117905789
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FWFU01000001.1:9010-9101 Roseovarius halotolerans strain CECT 8110 genome assembly, contig: 0001, whole genome shotgun sequence FORWARD",0.8945172423705819
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CP000031.2:c3720079-3719985 Ruegeria pomeroyi DSS-3, complete genome FORWARD",0.9208663917306038
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CH724156.1:c366535-366444 Roseovarius nubinhibens ISM scf_1099451318306 genomic scaffold, whole genome shotgun sequence FORWARD",0.8745283927103458
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","PZKG01000083.1:c13272-13179 Cereibacter changlensis JA139 contig00083, whole genome shotgun sequence FORWARD",0.9154048822796691
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","PVTQ01000002.1:74373-74464 Donghicola tyrosinivorans strain DSM 100212 Ga0181042_102, whole genome shotgun sequence FORWARD",0.9423204754519018
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","WQLV01000028.1:15364-15457 Parasedimentitalea huanghaiensis strain CY05 Scaffold26_1, whole genome shotgun sequence FORWARD",0.9747081164209009
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","DS995281.1:c3149577-3149485 Rhodobacterales bacterium Y4I scf_1106129324773 genomic scaffold, whole genome shotgun sequence FORWARD",0.9149122034330641
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","AQQP01000023.1:c14065-13973 Phaeobacter sp. 22II1-1F12B contig23, whole genome shotgun sequence FORWARD",0.9568842166272971
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","SZWE01000001.1:c939186-939095 Roseovarius bejariae strain A21 scaffold1, whole genome shotgun sequence FORWARD",0.9134591350397212
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CYSD01000030.1:c17133-17040 Tropicibacter multivorans genome assembly Tr.multivorans_CECT7557_Seqman_Prokka, contig 0030, whole genome shotgun sequence FORWARD",0.7473289594244277
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","RAPE01000002.1:165275-165367 Roseovarius spongiae strain HN-E21 contig2, whole genome shotgun sequence FORWARD",0.8819872755114309
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","AAYC01000001.1:318015-318108 Roseobacter sp. SK209-2-6 1101232001815, whole genome shotgun sequence FORWARD",0.963795335557096
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","AWWI01000112.1:8866-8960 Puniceibacterium antarcticum strain SM1211 contig112, whole genome shotgun sequence FORWARD",0.8977742148551713
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FTPS01000001.1:c1120456-1120363 Pontibaca methylaminivorans strain DSM 21219 genome assembly, contig: Ga0104525_11, whole genome shotgun sequence FORWARD",0.779627115083259
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FRBR01000023.1:8039-8130 Roseovarius pacificus strain DSM 29589 genome assembly, contig: Ga0131109_123, whole genome shotgun sequence FORWARD",0.8251378448846794
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FXTO01000007.1:23343-23436 Lutimaribacter litoralis strain DSM 29506 genome assembly, contig: Ga0170392_107, whole genome shotgun sequence FORWARD",0.9634979976543963
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","JALZ01000008.1:c182383-182291 Roseivivax halodurans JCM 10272 contig8, whole genome shotgun sequence FORWARD",0.9715844195837277
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","VANS01000011.1:c15070-14978 Sulfitobacter sabulilitoris strain HSMS-29 contig11, whole genome shotgun sequence FORWARD",0.8418615895536533
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CP048788.1:575036-575129 Roseobacter ponti strain DSM 106830 chromosome, complete genome FORWARD",0.7819536056480617
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","AQQW01000002.1:8611-8703 Roseivivax marinus strain 22II-s10s contig2, whole genome shotgun sequence FORWARD",0.8482972178032797
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FRCB01000014.1:c34652-34561 Roseovarius litoreus strain DSM 28249 genome assembly, contig: Ga0131096_114, whole genome shotgun sequence FORWARD",0.920207183430623
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","QNGB01000005.1:c170206-170113 Roseovarius sp. TE539 contig5, whole genome shotgun sequence FORWARD",0.8272575694128599
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","DS022276.1:c441170-441079 Roseovarius sp. HTCC2601 scf_1100011001366 genomic scaffold, whole genome shotgun sequence FORWARD",0.9144426841430658
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CP025815.1:439310-439402 Sulfitobacter sp. JL08 chromosome, complete genome FORWARD",0.9095721748742888
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","SSMD01000002.1:c514180-514087 Thalassobius vesicularis strain CC-AMW-E contig02, whole genome shotgun sequence FORWARD",0.8879584955528715
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD",CP019124.1:2249209-2249300 Brevirhabdus pacifica strain DY6-4 genomic sequence FORWARD,0.8880858631803956
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CP014796.1:2033200-2033291 Salipiger profundus strain JLT2016, complete sequence FORWARD",0.9678086184601714
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","QCYH01000002.1:53865-53958 Pelagivirga sediminicola strain BH-SD19 BH19_scaffold2, whole genome shotgun sequence FORWARD",0.8653716961899725
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CP014595.1:1909672-1909765 Salipiger sp. CCB-MM3 chromosome 1, complete sequence FORWARD",0.9056436963238864
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CVRL01000021.1:c14806-14713 Nautella italica genome assembly N.italicaCECT7321_Prokka, contig 0021, whole genome shotgun sequence FORWARD",0.9608294002810125
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CYSA01000019.1:c14666-14573 Thalassobius gelatinovorus genome assembly Tgelatinovorus_CECT4357_Seqman_Prokka, contig 0019, whole genome shotgun sequence FORWARD",0.8631446729827755
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FZNN01000002.1:185832-185926 Puniceibacterium sediminis strain DSM 29052 genome assembly, contig: Ga0170426_102, whole genome shotgun sequence FORWARD",0.7896972262617539
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","JAEIJD010000018.1:c13072-12979 Pontibaca salina strain S1109L scaffold_18_length=17928, whole genome shotgun sequence FORWARD",0.905919233729571
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FNAV01000034.1:c13983-13892 Citreicella thiooxidans strain DSM 10146 genome assembly, contig: Ga0070512_134, whole genome shotgun sequence FORWARD",0.9688792427808476
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FWFL01000004.1:c390368-390276 Pelagicola litorisediminis strain CECT 8287 genome assembly, contig: 0004, whole genome shotgun sequence FORWARD",0.754098416669116
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","LDPY01000001.1:c3204641-3204547 Puniceibacterium sp. IMCC21224 IMCC21224_11, whole genome shotgun sequence FORWARD",0.8882005473396135
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FOEP01000003.1:399067-399160 Litorimicrobium taeanense strain DSM 22007 genome assembly, contig: Ga0070518_103, whole genome shotgun sequence FORWARD",0.9325117061692595
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CP000362.1:c3880756-3880664 Roseobacter denitrificans OCh 114, complete genome FORWARD",0.8634381840827482
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","SULI01000002.1:292994-293087 Shimia litoralis strain CL-ES2 scaffold2, whole genome shotgun sequence FORWARD",0.9091179280482359
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CYSG01000029.1:8902-8995 Phaeobacter sp. CECT 5382 genome assembly Phaeobacter_sp._CECT5382_Spades_Prokka, contig 0029, whole genome shotgun sequence FORWARD",0.9635350588871651
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FTNV01000001.1:1497675-1497768 Roseovarius nanhaiticus strain DSM 29590 genome assembly, contig: Ga0104494_101, whole genome shotgun sequence FORWARD",0.8702407866754965
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","KE557273.1:263597-263689 Salipiger mucosus DSM 16094 genomic scaffold scaffold1, whole genome shotgun sequence FORWARD",0.8734345941541917
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","FPAW01000042.1:c16292-16199 Sedimentitalea nanhaiensis strain CGMCC 1.10959 genome assembly, contig: Ga0079838_142, whole genome shotgun sequence FORWARD",0.9423610507102226
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","JAHXDN010000001.1:1241848-1241940 Roseobacter insulae strain YSTF-M11 1, whole genome shotgun sequence FORWARD",0.8853342763326136
"JAEKDP010000001.1:c14207-14114 Rhodobacteraceae bacterium F11138 scaffold_1, whole genome shotgun sequence FORWARD","CP022303.1:483303-483395 Thalassococcus sp. S3 chromosome, complete genome FORWARD",0.8588965556184163
"FWFX01000003.1:c413199-413108 Roseovarius albus strain CECT 7450 genome assembly, contig: 0003, whole genome shotgun sequence FORWARD","FWFX01000003.1:c413199-413108 Roseovarius albus strain CECT 7450 genome assembly, contig: 0003, whole genome shotgun sequence FORWARD",1.0
"FWFX01000003.1:c413199-413108 Roseovarius albus strain CECT 7450 genome assembly, contig: 0003, whole genome shotgun sequence FORWARD","JAAORB010000015.1:7317-7408 Roseovarius gahaiensis strain GH877 scaffold15, whole genome shotgun sequence FORWARD",0.9483317885386967
"FWFX01000003.1:c413199-413108 Roseovarius albus strain CECT 7450 genome assembly, contig: 0003, whole genome shotgun sequence FORWARD","JAELVR010000011.1:c14100-14007 Sedimentitalea arenosa strain CAU 1593 contig11, whole genome shotgun sequence FORWARD",0.8221329821542233
"FWFX01000003.1:c413199-413108 Roseovarius albus strain CECT 7450 genome assembly, contig: 0003, whole genome shotgun sequence FORWARD","FWFU01000001.1:9010-9101 Roseovarius halotolerans strain CECT 8110 genome assembly, contig: 0001, whole genome shotgun sequence FORWARD",0.9214402675960713
"FWFX01000003.1:c413199-413108 Roseovarius albus strain CECT 7450 genome assembly, contig: 0003, whole genome shotgun sequence FORWARD","CP000031.2:c3720079-3719985 Ruegeria pomeroyi DSS-3, complete genome FORWARD",0.8955316612216296
"FWFX01000003.1:c413199-413108 Roseovarius albus strain CECT 7450 genome assembly, contig: 0003, whole genome shotgun sequence FORWARD","CH724156.1:c366535-366444 Roseovarius nubinhibens ISM scf_1099451318306 genomic scaffold, whole genome shotgun sequence FORWARD",0.6855774390143138
"FWFX01000003.1:c413199-413108 Roseovarius albus strain CECT 7450 genome assembly, contig: 0003, whole genome shotgun sequence FORWARD","PZKG01000083.1:c13272-13179 Cereibacter changlensis JA139 contig00083, whole genome shotgun sequence FORWARD",0.8384746487190009
