seq1,seq2,similarity
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","FNNG01000033.1:26-88 Tepidimicrobium xylanilyticum strain DSM 23310 genome assembly, contig: Ga0056071_scaffold00033.33, whole genome shotgun sequence FORWARD",0.6715411289067751
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","FOIM01000050.1:c14865-14794 [Clostridium] lavalense strain NLAE-zl-G277 genome assembly, contig: Ga0070262_150, whole genome shotgun sequence FORWARD",0.7105432168839169
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","RQZE01000005.1:c73240-73179 Erysipelotrichaceae bacterium OH741_COT-311 scaffold_4, whole genome shotgun sequence FORWARD",0.8007234652667684
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","CP002400.1:c531473-531411 Ethanoligenens harbinense YUAN-3, complete genome FORWARD",0.7700216843436708
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","LJIY01000001.1:c763179-763117 Psychrobacillus sp. FJAT-21963 super1, whole genome shotgun sequence FORWARD",0.5632000483711557
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","CP000568.1:2950205-2950266 Acetivibrio thermocellus ATCC 27405 chromosome, complete genome FORWARD",0.8920256937499524
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","AP012200.1:c1486685-1486628 Melissococcus plutonius ATCC 35311 DNA, complete genome FORWARD",0.9567047633072995
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","FOIM01000054.1:7615-7671 [Clostridium] lavalense strain NLAE-zl-G277 genome assembly, contig: Ga0070262_154, whole genome shotgun sequence FORWARD",0.6346057260340537
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","JPMD01000001.1:104012-104075 Clostridium sulfidigenes strain 113A c1, whole genome shotgun sequence FORWARD",0.35069008041089306
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","FNAF01000009.1:c30811-30757 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_109, whole genome shotgun sequence FORWARD",0.757299543888879
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","JAOSHN010000014.1:67001-67064 Hominibacterium faecale strain ASD5510 NODE_14_length_76735_cov_158.722835, whole genome shotgun sequence FORWARD",0.6562750363766878
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","KC595515.1:5104-5165 Brevibacillus phage Jimmer1, complete genome FORWARD",0.7092337722481787
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","CP015439.1:c198254-198191 Anoxybacteroides amylolyticum strain DSM 15939 plasmid pDSM15939_1, complete sequence FORWARD",0.6121285200314787
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","AJ609634.1:24875-24937 Bacteriophage EJ-1 proviral DNA, complete genome FORWARD",0.7098555087313717
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","FQZO01000002.1:c248557-248488 Clostridium amylolyticum strain DSM 21864 genome assembly, contig: Ga0131114_102, whole genome shotgun sequence FORWARD",0.7046942535288381
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","FR888125.1:c32299-32236 Lachnospiraceae bacterium CAG:364 genomic scaffold, scf233, whole genome shotgun sequence FORWARD",0.8724280896256363
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","MK448910.1:23829-23891 Streptococcus phage Javan336, complete genome FORWARD",0.7098555087313717
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","MN552144.1:18617-18675 Lactococcus phage P1045, complete genome FORWARD",0.7279767857707463
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","JH165064.1:c156487-156426 Peptoniphilus indolicus ATCC 29427 genomic scaffold SCAFFOLD4, whole genome shotgun sequence FORWARD",0.7839794198472031
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","GL945169.1:c33029-32966 Lachnospiraceae bacterium 1_4_56FAA genomic scaffold supercont1.7, whole genome shotgun sequence FORWARD",0.7669301238837731
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","KB291681.1:88006-88070 Clostridium celatum DSM 1785 genomic scaffold Scfld153, whole genome shotgun sequence FORWARD",0.7607441705199275
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","CVTD020000017.1:c159990-159925 Herbinix hemicellulosilytica genome assembly TUM3/55, contig 02_T3/55T_contig17, whole genome shotgun sequence FORWARD",0.8808395455065441
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","NFJK01000007.1:5472-5535 Anaeromassilibacillus sp. An250 An250_contig_7, whole genome shotgun sequence FORWARD",0.8010062014302762
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","FNNG01000032.1:26-88 Tepidimicrobium xylanilyticum strain DSM 23310 genome assembly, contig: Ga0056071_scaffold00032.32, whole genome shotgun sequence FORWARD",0.6715411289067751
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","CP002400.1:98771-98833 Ethanoligenens harbinense YUAN-3, complete genome FORWARD",0.7285869682728211
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","LN881738.1:c15112-15053 Escherichia phage slur17, complete genome FORWARD",0.7907633357313482
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","JX564242.1:18990-19048 Lactococcus phage Q33, complete genome FORWARD",0.7279767857707463
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","SLXA01000001.1:c154924-154859 Frisingicoccus caecimuris strain DSM 28559 Ga0310541_101, whole genome shotgun sequence FORWARD",0.5255398162236135
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","CP048649.1:543042-543101 Aminipila butyrica strain DSM 103574 chromosome, complete genome FORWARD",0.8206873067495832
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","KC595517.1:4221-4282 Brevibacillus phage Abouo, complete genome FORWARD",0.8098700049757402
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","JABXYM010000001.1:c2117071-2117009 Salipaludibacillus agaradhaerens strain B1096_S55 1, whole genome shotgun sequence FORWARD",0.3492059460751596
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","NFJT01000033.1:c22159-22104 Anaerofilum sp. An201 An201_contig_33, whole genome shotgun sequence FORWARD",0.6013834222449788
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","VFMF01000001.1:3819704-3819762 Clostridium sp. KNHs216 LY85DRAFT_unitig_0_quiver.1, whole genome shotgun sequence FORWARD",0.5685223350472566
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","CP002547.1:361566-361626 Syntrophobotulus glycolicus DSM 8271, complete genome FORWARD",0.5038301081430963
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","SRMQ01000016.1:c13399-13341 Caproiciproducens galactitolivorans strain BS-1 CAGA_contig000016, whole genome shotgun sequence FORWARD",0.7234001053402856
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","JWHR01000121.1:c68509-68440 Terrisporobacter othiniensis strain 08-306576 Contig121, whole genome shotgun sequence FORWARD",0.5702926177868972
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","FR887997.1:c11747-11688 Clostridium leptum CAG:27 genomic scaffold, scf168, whole genome shotgun sequence FORWARD",0.6722939902919767
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","AP023368.1:c5291056-5290993 Anaerocolumna chitinilytica DNA, complete genome FORWARD",0.6603413319033988
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","KC595518.2:4221-4282 Brevibacillus phage Davies, complete genome FORWARD",0.8098700049757402
"FNAF01000006.1:82701-82756 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_106, whole genome shotgun sequence FORWARD","DS480667.1:c113974-113910 Clostridium bolteae ATCC BAA-613 Scfld_02_8 genomic scaffold, whole genome shotgun sequence FORWARD",0.7233209370395881
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD",1.0
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","FR892673.1:72709-72772 Dorea sp. CAG:317 genomic scaffold, scf86, whole genome shotgun sequence FORWARD",0.7255063344403135
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","PSQF01000018.1:c7114-7056 Subdoligranulum sp. APC924/74 NODE_18_length_40448_cov_1185.06, whole genome shotgun sequence FORWARD",0.4794195621255416
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","HF990755.1:123512-123567 Clostridium sp. CAG:7 genomic scaffold, scf280, whole genome shotgun sequence FORWARD",0.902354573119846
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","JACRSY010000063.1:c4082-4012 Zhenhengia yiwuensis strain NSJ-12 CP_SP_D3_27_ctg063, whole genome shotgun sequence FORWARD",0.6131382033727665
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","AB823818.1:c15818-15755 Geobacillus phage phiOH2 DNA, complete genome FORWARD",0.8643435151248258
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","CP060696.1:c905398-905337 Caproicibacterium amylolyticum strain LBM18003 chromosome, complete genome FORWARD",0.5305121953685187
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","CP000141.1:1955613-1955674 Carboxydothermus hydrogenoformans Z-2901, complete genome FORWARD",0.8924332556497853
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","JYHN01000078.1:c10151-10091 Clostridium sp. FS41 CLFS41_contig000086, whole genome shotgun sequence FORWARD",0.8677560662424578
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","FNNG01000033.1:26-88 Tepidimicrobium xylanilyticum strain DSM 23310 genome assembly, contig: Ga0056071_scaffold00033.33, whole genome shotgun sequence FORWARD",0.7957566004230555
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","FOIM01000050.1:c14865-14794 [Clostridium] lavalense strain NLAE-zl-G277 genome assembly, contig: Ga0070262_150, whole genome shotgun sequence FORWARD",0.7249886414607671
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","RQZE01000005.1:c73240-73179 Erysipelotrichaceae bacterium OH741_COT-311 scaffold_4, whole genome shotgun sequence FORWARD",0.8373744383539043
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","CP002400.1:c531473-531411 Ethanoligenens harbinense YUAN-3, complete genome FORWARD",0.6472722827964144
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","LJIY01000001.1:c763179-763117 Psychrobacillus sp. FJAT-21963 super1, whole genome shotgun sequence FORWARD",0.8702810054709871
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","CP000568.1:2950205-2950266 Acetivibrio thermocellus ATCC 27405 chromosome, complete genome FORWARD",0.7673483839860553
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","AP012200.1:c1486685-1486628 Melissococcus plutonius ATCC 35311 DNA, complete genome FORWARD",0.6394913800940855
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","FOIM01000054.1:7615-7671 [Clostridium] lavalense strain NLAE-zl-G277 genome assembly, contig: Ga0070262_154, whole genome shotgun sequence FORWARD",0.9522105551434289
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","JPMD01000001.1:104012-104075 Clostridium sulfidigenes strain 113A c1, whole genome shotgun sequence FORWARD",0.5366847331883104
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","FNAF01000009.1:c30811-30757 Peptococcus niger strain DSM 20475 genome assembly, contig: Ga0074849_109, whole genome shotgun sequence FORWARD",0.8149641190206324
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","JAOSHN010000014.1:67001-67064 Hominibacterium faecale strain ASD5510 NODE_14_length_76735_cov_158.722835, whole genome shotgun sequence FORWARD",0.781163377188078
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","KC595515.1:5104-5165 Brevibacillus phage Jimmer1, complete genome FORWARD",0.9334744436612726
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","CP015439.1:c198254-198191 Anoxybacteroides amylolyticum strain DSM 15939 plasmid pDSM15939_1, complete sequence FORWARD",0.8505274809887126
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","AJ609634.1:24875-24937 Bacteriophage EJ-1 proviral DNA, complete genome FORWARD",0.896512552675178
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","FQZO01000002.1:c248557-248488 Clostridium amylolyticum strain DSM 21864 genome assembly, contig: Ga0131114_102, whole genome shotgun sequence FORWARD",0.8330573290587288
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","FR888125.1:c32299-32236 Lachnospiraceae bacterium CAG:364 genomic scaffold, scf233, whole genome shotgun sequence FORWARD",0.7967045912056945
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","MK448910.1:23829-23891 Streptococcus phage Javan336, complete genome FORWARD",0.896512552675178
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","MN552144.1:18617-18675 Lactococcus phage P1045, complete genome FORWARD",0.69068904428083
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","JH165064.1:c156487-156426 Peptoniphilus indolicus ATCC 29427 genomic scaffold SCAFFOLD4, whole genome shotgun sequence FORWARD",0.6807853013396388
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","GL945169.1:c33029-32966 Lachnospiraceae bacterium 1_4_56FAA genomic scaffold supercont1.7, whole genome shotgun sequence FORWARD",0.7460634466978733
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","KB291681.1:88006-88070 Clostridium celatum DSM 1785 genomic scaffold Scfld153, whole genome shotgun sequence FORWARD",0.8481775288493578
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","CVTD020000017.1:c159990-159925 Herbinix hemicellulosilytica genome assembly TUM3/55, contig 02_T3/55T_contig17, whole genome shotgun sequence FORWARD",0.7069896989104981
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","NFJK01000007.1:5472-5535 Anaeromassilibacillus sp. An250 An250_contig_7, whole genome shotgun sequence FORWARD",0.7447521887986049
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","FNNG01000032.1:26-88 Tepidimicrobium xylanilyticum strain DSM 23310 genome assembly, contig: Ga0056071_scaffold00032.32, whole genome shotgun sequence FORWARD",0.7957566004230555
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","CP002400.1:98771-98833 Ethanoligenens harbinense YUAN-3, complete genome FORWARD",0.7260761661951222
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","LN881738.1:c15112-15053 Escherichia phage slur17, complete genome FORWARD",0.6906448022100765
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","JX564242.1:18990-19048 Lactococcus phage Q33, complete genome FORWARD",0.69068904428083
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","SLXA01000001.1:c154924-154859 Frisingicoccus caecimuris strain DSM 28559 Ga0310541_101, whole genome shotgun sequence FORWARD",0.664317126811519
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","CP048649.1:543042-543101 Aminipila butyrica strain DSM 103574 chromosome, complete genome FORWARD",0.9239864966771087
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","KC595517.1:4221-4282 Brevibacillus phage Abouo, complete genome FORWARD",0.8461321288890119
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","JABXYM010000001.1:c2117071-2117009 Salipaludibacillus agaradhaerens strain B1096_S55 1, whole genome shotgun sequence FORWARD",0.80997506096514
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","NFJT01000033.1:c22159-22104 Anaerofilum sp. An201 An201_contig_33, whole genome shotgun sequence FORWARD",0.53913249337014
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","VFMF01000001.1:3819704-3819762 Clostridium sp. KNHs216 LY85DRAFT_unitig_0_quiver.1, whole genome shotgun sequence FORWARD",0.5436111930705607
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","CP002547.1:361566-361626 Syntrophobotulus glycolicus DSM 8271, complete genome FORWARD",0.7142918800363174
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","SRMQ01000016.1:c13399-13341 Caproiciproducens galactitolivorans strain BS-1 CAGA_contig000016, whole genome shotgun sequence FORWARD",0.6204749608966564
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","JWHR01000121.1:c68509-68440 Terrisporobacter othiniensis strain 08-306576 Contig121, whole genome shotgun sequence FORWARD",0.6793410962730472
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","FR887997.1:c11747-11688 Clostridium leptum CAG:27 genomic scaffold, scf168, whole genome shotgun sequence FORWARD",0.9126135114222126
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","AP023368.1:c5291056-5290993 Anaerocolumna chitinilytica DNA, complete genome FORWARD",0.6910931075038546
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","KC595518.2:4221-4282 Brevibacillus phage Davies, complete genome FORWARD",0.8461321288890119
"JYHN01000047.1:c14230-14174 Clostridium sp. FS41 CLFS41_contig000053, whole genome shotgun sequence FORWARD","DS480667.1:c113974-113910 Clostridium bolteae ATCC BAA-613 Scfld_02_8 genomic scaffold, whole genome shotgun sequence FORWARD",0.674691804901533
"FR892673.1:72709-72772 Dorea sp. CAG:317 genomic scaffold, scf86, whole genome shotgun sequence FORWARD","FR892673.1:72709-72772 Dorea sp. CAG:317 genomic scaffold, scf86, whole genome shotgun sequence FORWARD",1.0
"FR892673.1:72709-72772 Dorea sp. CAG:317 genomic scaffold, scf86, whole genome shotgun sequence FORWARD","PSQF01000018.1:c7114-7056 Subdoligranulum sp. APC924/74 NODE_18_length_40448_cov_1185.06, whole genome shotgun sequence FORWARD",0.3280975903106551
"FR892673.1:72709-72772 Dorea sp. CAG:317 genomic scaffold, scf86, whole genome shotgun sequence FORWARD","HF990755.1:123512-123567 Clostridium sp. CAG:7 genomic scaffold, scf280, whole genome shotgun sequence FORWARD",0.7006296277492122
"FR892673.1:72709-72772 Dorea sp. CAG:317 genomic scaffold, scf86, whole genome shotgun sequence FORWARD","JACRSY010000063.1:c4082-4012 Zhenhengia yiwuensis strain NSJ-12 CP_SP_D3_27_ctg063, whole genome shotgun sequence FORWARD",0.3359164520153616
"FR892673.1:72709-72772 Dorea sp. CAG:317 genomic scaffold, scf86, whole genome shotgun sequence FORWARD","AB823818.1:c15818-15755 Geobacillus phage phiOH2 DNA, complete genome FORWARD",0.4928884448193339
"FR892673.1:72709-72772 Dorea sp. CAG:317 genomic scaffold, scf86, whole genome shotgun sequence FORWARD","CP060696.1:c905398-905337 Caproicibacterium amylolyticum strain LBM18003 chromosome, complete genome FORWARD",0.23332587725468967
"FR892673.1:72709-72772 Dorea sp. CAG:317 genomic scaffold, scf86, whole genome shotgun sequence FORWARD","CP000141.1:1955613-1955674 Carboxydothermus hydrogenoformans Z-2901, complete genome FORWARD",0.5667795975094656
"FR892673.1:72709-72772 Dorea sp. CAG:317 genomic scaffold, scf86, whole genome shotgun sequence FORWARD","JYHN01000078.1:c10151-10091 Clostridium sp. FS41 CLFS41_contig000086, whole genome shotgun sequence FORWARD",0.47538378370131734
"FR892673.1:72709-72772 Dorea sp. CAG:317 genomic scaffold, scf86, whole genome shotgun sequence FORWARD","FNNG01000033.1:26-88 Tepidimicrobium xylanilyticum strain DSM 23310 genome assembly, contig: Ga0056071_scaffold00033.33, whole genome shotgun sequence FORWARD",0.35091793636918145
