seq1,median_similarity
"FNCY01000001.1:560105-560173 Propionivibrio dicarboxylicus strain DSM 5885 genome assembly, contig: Ga0056073_scaffold00001.1, whole genome shotgun sequence FORWARD",0.6837687283442857
"FNHP01000006.1:c231908-231830 Alicycliphilus sp. EPL6 genome assembly, contig: Ga0116911_106, whole genome shotgun sequence FORWARD",0.6742140427614469
"FNPQ01000056.1:c2624-2556 Nitrosomonas sp. Nm58 genome assembly, contig: Ga0111711_1056, whole genome shotgun sequence FORWARD",0.6394761694432964
"FOFS01000008.1:210198-210265 Solimonas aquatica strain DSM 25927 genome assembly, contig: Ga0070002_108, whole genome shotgun sequence FORWARD",0.6688443670677001
"FOSR01000003.1:127136-127202 Rhodanobacter glycinis strain MO64 genome assembly, contig: Ga0075223_103, whole genome shotgun sequence FORWARD",0.6015679036224758
"FOUF01000017.1:c57600-57531 Nitrosomonas nitrosa strain Nm146 genome assembly, contig: Ga0105874_117, whole genome shotgun sequence FORWARD",1.0
"FOVJ01000001.1:504222-504288 Nitrosospira briensis strain Nsp8 genome assembly, contig: Ga0105880_101, whole genome shotgun sequence FORWARD",0.6449055786597062
"FPBO01000015.1:136452-136523 Massilia namucuonensis strain CGMCC 1.11014 genome assembly, contig: Ga0079888_1015, whole genome shotgun sequence FORWARD",0.714672603162648
"FUYB01000003.1:c291249-291177 Thiothrix eikelboomii strain ATCC 49788 genome assembly, contig: EI61DRAFT_scaffold00003.3, whole genome shotgun sequence FORWARD",0.7535348462608835
"FUYB01000016.1:96384-96453 Thiothrix eikelboomii strain ATCC 49788 genome assembly, contig: EI61DRAFT_scaffold00016.16, whole genome shotgun sequence FORWARD",0.6866922645862473
"JABBGA010000001.1:c551725-551656 Zoogloea dura strain G-4-1-14 contig1, whole genome shotgun sequence FORWARD",0.794969878609149
"JACHGB010000004.1:378553-378631 Quisquiliibacterium transsilvanicum strain DSM 29781 Ga0415297_04, whole genome shotgun sequence FORWARD",0.7686762352870146
"JACIGE010000002.1:c72499-72430 Rhodocyclus tenuis strain 2761 Ga0394279_02, whole genome shotgun sequence FORWARD",0.7405162582396898
"JACMNB010000011.1:c125298-125231 MAG: Methylotenera sp. isolate LF-bin-133 FL-bin-133-contig-k141_330395, whole genome shotgun sequence FORWARD",0.6261468601042184
"JDST02000049.1:c31391-31312 MAG: Candidatus Accumulibacter cognatus contig000057, whole genome shotgun sequence FORWARD",0.7115209368517263
"JEMY01000008.1:c15017-14951 MAG: Candidatus Accumulibacter regalis contig000008, whole genome shotgun sequence FORWARD",0.8586768977165427
"JEMY01000064.1:c2487-2418 MAG: Candidatus Accumulibacter regalis contig000064, whole genome shotgun sequence FORWARD",0.8396889188048967
"JFAW01000001.1:271969-272036 MAG: Candidatus Accumulibacter sp. SK-11 contig000001, whole genome shotgun sequence FORWARD",0.8134619797920022
"LVJN01000015.1:438413-438479 Magnetofaba australis IT-1 contig00015, whole genome shotgun sequence FORWARD",0.841857273672904
"NOIH01000020.1:c1394-1326 Thauera propionica strain KNDSS-Mac4 contig_20, whole genome shotgun sequence FORWARD",0.6663457160459499
"PKRR01000002.1:542826-542893 Uliginosibacterium sp. TH139 NODE_2_length_767930_cov_428.101714, whole genome shotgun sequence FORWARD",0.8000306178420458
"PNEO01000008.1:179167-179236 Burkholderia sp. WAC0059 08, whole genome shotgun sequence FORWARD",0.7407967578626704
"SDKK01000003.1:c303283-303216 Zoogloea oleivorans strain Buc BUC_nxtrim.se_trimmed_contig_11, whole genome shotgun sequence FORWARD",0.8050329480347056
"SDKK01000011.1:c62376-62307 Zoogloea oleivorans strain Buc BUC_nxtrim.se_trimmed_contig_47, whole genome shotgun sequence FORWARD",0.8725992647020397
"SDKK01000017.1:c86441-86373 Zoogloea oleivorans strain Buc BUC_nxtrim.se_trimmed_contig_33, whole genome shotgun sequence FORWARD",0.8321173690603296
"SMAJ01000003.1:97398-97466 Paralcaligenes ureilyticus strain DSM 24591 Ga0244690_103, whole genome shotgun sequence FORWARD",0.7945066908363835
"WLYX01000001.1:c2026799-2026731 Paludibacterium denitrificans strain dN18-1 utg339:16393.0-3211208.0:1.0-3208525.0, whole genome shotgun sequence FORWARD",0.8485202195015398
